,Vehicle_ID,Frame_ID,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_length,v_Width,v_Class,v_Vel,Lane_ID,Location
0,1937,5971,11188475760,2.5603200000000004,406.26792000000006,1966599.8584104,570729.6073319999,4.2672,1.79832,2,38.4048,1,us-101
1,1937,5977,11188475766,2.57556,412.711392,1966604.7086928003,570725.3654304001,4.2672,1.79832,2,40.23725760000001,1,us-101
2,1937,5979,11188475768,2.581656,414.997392,1966606.4283744,570723.8591088001,4.2672,1.79832,2,42.0587424,1,us-101
3,1937,5986,11188475775,2.615184,423.48912000000007,1966612.8124104,570718.2599328001,4.2672,1.79832,2,43.89120000000001,1,us-101
4,1937,5994,11188475783,2.6487119999999997,433.24576800000006,1966620.1489464,570711.83292,4.2672,1.79832,2,44.0228736,1,us-101
5,1937,6004,11188475793,2.627376,445.75476,1966629.5492832002,570703.5981384001,4.2672,1.79832,2,48.40102080000001,1,us-101
6,1937,6008,11188475797,2.776728,451.24116,1966633.5699,570699.8622048,4.2672,1.79832,2,49.37760000000001,1,us-101
7,1937,6013,11188475802,2.7553919999999996,458.09611200000006,1966638.7344312,570695.3499455999,4.2672,1.79832,2,49.37760000000001,1,us-101
8,1937,6018,11188475807,2.740152,464.95716,1966643.8931711998,570690.8309808001,4.2672,1.79832,2,49.3556544,1,us-101
9,1937,6025,11188475814,2.78892,474.814392,1966651.2973728003,570684.2863151999,4.2672,1.79832,2,53.86547520000001,1,us-101
10,1937,6030,11188475819,3.0632400000000004,482.370384,1966656.8258352,570679.1309280001,4.2672,1.79832,2,54.567734400000006,1,us-101
11,1937,6033,11188475822,3.081528,486.936288,1966660.2630648003,570676.127124,4.2672,1.79832,2,54.8530272,1,us-101
12,1937,6035,11188475824,3.081528,489.984288,1966662.5649143998,570674.1294648001,4.2672,1.79832,2,54.864,1,us-101
13,1937,6036,11188475825,3.084576,491.508288,1966663.7158392,570673.1303304001,4.2672,1.79832,2,54.864,1,us-101
14,1937,6040,11188475829,3.0876240000000004,497.604288,1966668.3198432,570669.1347072,4.2672,1.79832,2,54.864,1,us-101
15,1937,6043,11188475832,3.0906720000000005,502.191528,1966671.7726176,570666.1379136,4.2672,1.79832,2,55.3468032,1,us-101
16,1937,6045,11188475834,3.0632400000000004,505.27305600000005,1966674.074772,570664.1399496,4.2672,1.79832,2,55.18221120000001,1,us-101
17,1937,6056,11188475845,2.795016,522.6436080000002,1966687.1954976004,570652.7523168001,4.2672,1.79832,2,60.03218879999999,1,us-101
18,1937,6059,11188475848,2.7614880000000004,527.62404,1966691.0006208,570649.4498088,4.2672,1.79832,2,59.57133120000001,1,us-101
19,1937,6088,11188475877,3.1638240000000004,570.926976,1966723.450848,570620.822688,4.2672,1.79832,2,48.42296640000001,1,us-101
20,1937,6089,11188475878,3.218688,572.2833360000001,1966724.4411432,570619.8857328,4.2672,1.79832,2,48.938688000000006,1,us-101
21,1937,6094,11188475883,3.621024,578.912736,1966729.2612503998,570615.2003471999,4.2672,1.79832,2,43.660771200000006,1,us-101
22,1937,6095,11188475884,3.6576,580.0953599999999,1966730.1409031998,570614.4036000001,4.2672,1.79832,2,41.5539936,1,us-101
23,1937,6103,11188475892,3.453384,588.696816,1966736.8056599998,570609.0199176,4.2672,1.79832,2,38.3828544,1,us-101
24,1937,6104,11188475893,3.419856,589.7636160000002,1966737.6405072,570608.3557584,4.2672,1.79832,2,38.3828544,1,us-101
25,1937,6117,11188475906,3.005328,603.5375280000001,1966748.4560304,570599.748816,4.2672,1.79832,2,36.44066880000001,1,us-101
26,1937,6125,11188475914,2.9138880000000005,611.1849599999999,1966754.4544944,570594.9750384,4.2672,1.79832,2,32.9184,1,us-101
27,1937,6153,11188475942,3.176016,637.0594320000001,1966774.4420591998,570578.4847488,4.2672,1.79832,2,32.9184,1,us-101
28,1937,6156,11188475945,3.176016,639.8026320000001,1966776.5884608002,570576.7766495999,4.2672,1.79832,2,32.9184,1,us-101
29,1972,5971,11188475760,16.328135999999997,394.3898640000001,1966581.828576,570727.0653,5.1816,1.6459200000000005,2,49.37760000000001,5,us-101
30,1972,5973,11188475762,16.328135999999997,397.1330640000001,1966583.892072,570725.2578360001,5.1816,1.6459200000000005,2,49.0154976,5,us-101
31,1972,5990,11188475779,16.392144000000002,420.40454400000004,1966601.4387984,570709.8937824001,5.1816,1.6459200000000005,2,50.2663968,5,us-101
32,1972,5992,11188475781,16.407384,423.23004,1966603.5681312,570708.0217008,5.1816,1.6459200000000005,2,51.2320032,5,us-101
33,1972,5993,11188475782,16.41348,424.65345599999995,1966604.6346264,570707.0874888,5.1816,1.6459200000000005,2,51.79161600000001,5,us-101
34,1972,6001,11188475790,16.431767999999998,436.64733600000005,1966613.59026,570699.249252,5.1816,1.6459200000000005,2,54.479952,5,us-101
35,1972,6003,11188475792,16.431767999999998,439.680096,1966615.8756503998,570697.2406199999,5.1816,1.6459200000000005,2,54.776217599999995,5,us-101
36,1972,6004,11188475793,16.428720000000002,441.207144,1966617.0220032,570696.236304,5.1816,1.6459200000000005,2,54.8969184,5,us-101
37,1972,6029,11188475818,16.300704,479.68204800000007,1966646.1236976003,570670.8900504,5.1816,1.6459200000000005,2,58.78128960000001,5,us-101
38,1972,6062,11188475851,15.959328,530.147784,1966684.308432,570637.7997432001,5.1816,1.6459200000000005,2,54.864,5,us-101
39,1972,6065,11188475854,15.980664,534.719784,1966687.7612064,570634.8029495999,5.1816,1.6459200000000005,2,54.864,5,us-101
40,1972,6068,11188475857,16.002000000000002,539.291784,1966691.2139808,570631.806156,5.1816,1.6459200000000005,2,54.864,5,us-101
41,1972,6074,11188475863,16.041624000000002,548.5089360000002,1966698.1198343998,570625.8125688001,5.1816,1.6459200000000005,2,55.8954432,5,us-101
42,1972,6121,11188475910,17.041368,611.447088,1966745.7298992001,570583.859592,5.1816,1.6459200000000005,2,47.4463872,5,us-101
43,1972,6150,11188475939,17.440656,647.895072,1966774.0238736,570560.5786632,5.1816,1.6459200000000005,2,44.23135680000001,5,us-101
44,1976,5973,11188475762,13.210032000000002,386.769864,1966578.1532976003,570734.430792,5.0292,1.4935200000000002,2,50.1347232,4,us-101
45,1976,5974,11188475763,13.200888,388.14756000000006,1966579.1920560002,570733.5304128,5.0292,1.4935200000000002,2,49.6190016,4,us-101
46,1976,5981,11188475770,13.203935999999999,397.73047200000013,1966586.4091104,570727.2061176,5.0292,1.4935200000000002,2,48.938688000000006,4,us-101
47,1976,5988,11188475777,13.231368,407.298144,1966593.6313464001,570720.8796888001,5.0292,1.4935200000000002,2,49.37760000000001,4,us-101
48,1976,5996,11188475785,13.267944000000002,418.264848,1966601.8853304002,570713.6495279999,5.0292,1.4935200000000002,2,49.45440960000001,4,us-101
49,1976,6012,11188475801,13.301472,441.9630480000001,1966619.6539512002,570698.0843064,5.0292,1.4935200000000002,2,54.864,4,us-101
50,1976,6017,11188475806,13.286232000000002,449.583048,1966625.3857152,570693.0633360001,5.0292,1.4935200000000002,2,54.864,4,us-101
51,1976,6038,11188475827,13.216128,482.108256,1966649.9806368,570671.6270568001,5.0292,1.4935200000000002,2,57.28898880000001,4,us-101
